id_posisi,posisi,deskripsi_posisi,jumlah_kuota,jumlah_terdaftar,status_posisi,nama_perusahaan,nama_provinsi,nama_kabupaten,alamat_perusahaan,logo,government_agency_name,sub_government_agency_name,tanggal_pendaftaran_awal,tanggal_pendaftaran_akhir,tanggal_mulai,tanggal_selesai,program_studi,jenjang,competition_ratio,days_to_deadline,skills_extracted,skills_score,is_data_related,freshness_score,quota_score,competition_score,priority_score,rank
a03bd26e-2882-4d1d-b8d9-8d8dd00fd655,Staf teknis,"staf teknis bertugas mempersiapkan segala peralatan yang akan digunakan dalam proses pengolahan bahan mentah menjadi produk, sekaligus menunjang tugas tim lapangan di bagian produksi",8,47,Terverifikasi,Cahaya Duta Palili,SULAWESI BARAT,KAB. POLEWALI MANDAR,Jl. Basseang Raya,https://wlkp-assets.kemnaker.go.id/companies/225494f7-76b1-4ffa-89c0-34bf066a8aea/68ec9afd25737.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'c0e490db-3138-4b19-993b-114d13a6ce6f', 'title': 'Ilmu Pemerintahan'}
 {'id': '6107d202-63c7-4740-ba37-e422caef7e3f', 'title': 'Ilmu Pertanian'}
 {'id': '74f0be5f-6abc-455b-b326-4a3d62e1a8cf', 'title': 'Peternakan'}
 {'id': 'f2f8893d-eba4-406e-926f-b372a599ee08', 'title': 'Agribisnis'}
 {'id': 'c346ef0e-593e-4bb3-bf68-a4e6b50c96f2', 'title': 'Agrobisnis'}]",['Sarjana'],5.875,,[],0.0,False,0.0,0.2530958374291888,0.1280148423005566,0.07622213594594908,709
a048b890-8a1b-4eba-a6e9-7aa77032c1e9,Field Data Analyst,"Intern will analyze data related to resource optimization (manpower, machines, methods, and materials) to achieve higher efficiency, quality, and productivity in the production process, particularly in the packing area. The intern will be willing to work in the Karanganyar factory and apply analytical thinking to identify areas for improvement and propose practical solutions.",7,29,Terverifikasi,Yupi Indo Jelly Gum,JAWA BARAT,KAB. BOGOR,"JL.Pancasila  IV, RT. 01 RW. 013 Desa Cicadas, Kec. Gunung Putri, Kab. Bogor",https://wlkp-assets.kemnaker.go.id/companies/866747d6-16d1-46c0-ad3a-6261d5b2a2b5/5ed769ed47384.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2fee5a6d-a685-4a85-911b-5aa7e4980851', 'title': 'Teknik Industri'}
 {'id': '275bb92a-f5fa-485f-bf0c-5c0e9d4500d7', 'title': 'Manajemen Sumber Daya Manusia'}
 {'id': '1bdf95aa-c48f-485d-8c7a-bb28356ae590', 'title': 'Teknik Produksi dan Proses Manufaktur'}]",['Sarjana'],4.1429,,[],0.0,False,0.0,0.202379484329602,0.1780028817220174,0.07607647321032387,710
a03df8cf-df92-451d-9ca9-120abba1c1dc,Electrical Staff,"1. Mengelola dan mengawasi kegiatan engineering di lapangan.
2. Memastikan bahwa proyek dilaksanakan sesuai dengan standar kualitas, waktu, dan biaya yang telah ditentukan
3. Mengkoordinasikan dengan tim engineering dan kontraktor untuk memastikan bahwa pekerjaan dilaksanakan sesuai dengan rencana
4. Mengawasi dan mengontrol kualitas pekerjaan yang dilakukan oleh kontraktor
5. Mengidentifikasi dan mengatasi masalah teknis yang timbul selama pelaksanaan proyek
6. Membuat laporan kemajuan proyek dan mengidentifikasi potensi masalah
7. Mengelola dan mengawasi penggunaan sumber daya (material, peralatan, dan tenaga kerja)
8. Memastikan bahwa semua kegiatan dilaksanakan sesuai dengan standar keselamatan dan keamanan",7,29,Terverifikasi,Denki Engineering,JAWA BARAT,KOTA BEKASI,JL. JEND. SUDIRMAN KM 32 NO. 18 A,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '93594dd7-0c1d-48c0-8f50-fd4bfde199b3', 'title': 'Teknik Elektro'}]",['Sarjana'],4.1429,,[],0.0,False,0.0,0.202379484329602,0.1780028817220174,0.07607647321032387,710
a0366333-cb3e-47af-a427-03b147fa43bc,Tour Guide / Crew Area,"Memberikan informasi kepada wisatawan tentang kendaraan, sejarah, budaya yang ada di Museum Angkut untuk memastikan pengalaman wisata yang positif dan aman serta memberikan pengetahuan yang mendalam tentang destinasi di Museum Angkut",9,81,Terverifikasi,Museum Angkut,JAWA TIMUR,KOTA BATU,"Jl. Sultan Agung No. 2, Kota Batu",https://wlkp-assets.kemnaker.go.id/companies/0b5576c7-f8b2-466c-b32f-b0ae8367534e/648d352689e6d.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '1915e2c5-3216-45a4-9ccc-cf9e3aa5f46d', 'title': 'Bahasa Inggris Untuk Industri Pariwisata'}
 {'id': 'c11f242d-ee80-4b92-b0eb-ea6733920480', 'title': 'Destinasi Wisata'}
 {'id': 'dfabd486-b24e-402c-81c4-5758478fc5b7', 'title': 'Usaha Perjalanan Wisata'}
 {'id': '873c0570-903c-4f75-a456-7b28baf6ed4a', 'title': 'Hospitality dan Pariwisata'}
 {'id': 'cf3af8a2-e35f-4930-842f-ed68339d307a', 'title': 'Kepariwisataan'}]",['Diploma' 'Sarjana'],9.0,,[],0.0,False,0.0,0.2984631612129452,0.0816326530612245,0.07601916285483394,711
a046b841-afb7-45bc-98bb-27caa26afc3b,Junior Hotel Trainee Staff,"Junior Hotel Trainee Staff adalah posisi entry-level yang bertujuan untuk memberikan pengalaman praktis serta pemahaman mendasar mengenai operasional industri perhotelan. Trainee bertanggung jawab untuk mendukung tugas harian di departemen yang ditentukan (seperti Front Office, Food & Beverage, atau Housekeeping) dengan mengikuti instruksi dari Supervisor atau mentor. Tugasnya mencakup membantu dalam pelayanan pelanggan dasar, memastikan kebersihan dan kerapian area kerja, dan berpartisipasi aktif dalam semua sesi pelatihan yang diberikan. Trainee diharapkan memiliki sikap proaktif, kemauan kuat untuk belajar, dan menjaga standar penampilan serta keramahan yang tinggi sesuai dengan citra hotel, sambil mematuhi seluruh kebijakan keselamatan dan operasional yang berlaku.",6,18,Terverifikasi,Maleo Tiga Tujuh,SULAWESI BARAT,KAB. MAMUJU,JL. YOS SUDARSO NO. 51,https://wlkp-assets.kemnaker.go.id/companies/d4e8a395-8aad-4e11-a9e8-5ec639b78576/68eba53141368.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2fcca542-3387-47da-8b07-96e36b8225dc', 'title': 'Tata Boga'}
 {'id': '9ab0d6d9-0121-473d-baba-84f10ae255e9', 'title': 'Tata Hidang'}
 {'id': '58e0e2d6-11cf-4c77-a5f8-84088636dbfe', 'title': 'Divisi Kamar'}
 {'id': '43be1f0e-b279-448d-b448-5a53ec9c3ebd', 'title': 'Perhotelan'}
 {'id': '14f42c27-ca9c-4c31-bb09-24f7069f8c9f', 'title': 'Bisnis Perhotelan'}]",['Diploma' 'Sarjana'],3.0,,[],0.0,False,0.0,0.14488202537480036,0.23469387755102042,0.07591518058516417,712
a04c7f53-0207-449a-a6b7-cc272fe931f4,Back Office - Area Malang,"1. Melakukan identifikasi dan pemetaan potensi kompetisi penghimpunan dana/ jasa layanan transaksional untuk mendukung pencapaian target bisnis cabang.
2. Melakukan pemasaran produk funding atau transactional banking: Cash Management, Trade Finance, Treasury, Giro, Tabungan dan Deposito kepada nasabah eksisting yang telah ditetapkan.
3. Menjalankan kegiatan pemasaran/penjualan seperti presentasi, canvasing, dan menjelaskan produk, biaya serta program produk-produk bisnis Konsumer kepada calon nasabah/nasabah untuk mencapai target pencairan.
4. Menjalankan proses akuisisi terhadap calon nasabah pembiayaan Konsumer.
5. Mengumpulkan aplikasi pengajuan nasabah dan menindaklanjuti pengajuan produk/pembiayaan Konsumer oleh calon nasabah/nasabah secara akurat dan benar sesuai SLA dan ketentuan.
6. Melakukan tindak lanjut komitmen bank kepada nasabah dari closing aktivitas penjualan.
7. Menindaklanjuti pengajuan produk/layanan funding atau transactional banking oleh calon nasabah/nasabah eksisting dan Islamic ecosystem secara akurat dan benar sesuai dengan SLA dan ketentuan.
8. Memelihara hubungan baik dengan calon nasabah/ nasabah Konsumer.
9. Melaksanakan tugas dan tanggung jawab pekerjaan sebagaimana diatur dalam ketentuan internal Bank, serta memenuhi prinsip kehati hatian, sharia compliance dan tidak bertentangan dengan GCG (Good Corporate Governance).",10,159,Terverifikasi,Bank Syariah Indonesia,JAWA TIMUR,KOTA MALANG,"Jl. Mulyosari No.310, RT.004/RW.008",,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '9d46d840-695e-4ecf-915c-ef58ebc36d9b', 'title': 'Administrasi Bisnis'}
 {'id': '40e5799a-ac08-4003-aced-99c4182ca97f', 'title': 'Ekonomi Islam'}
 {'id': 'c13ae920-a48f-4a7c-8c89-2b286a7fc225', 'title': 'Akuntansi'}
 {'id': '0b9b96e6-b4dd-4eba-9184-e20f7b1d8f3a', 'title': 'Perbankan Dan Keuangan'}
 {'id': 'e2ceca3e-19c6-4aae-aa29-c36be7f76487', 'title': 'Administrasi Keuangan'}]",['Diploma' 'Sarjana'],15.9,,['presentasi'],0.0,False,0.0,0.33950289758926994,0.03997101799299602,0.07589478311645319,713
a044673c-be7b-42f9-929c-3e8fe3c4593d,Housekeeping Attendant,"Handle kebersihan kamar dari mulai kamar tidur , ruang tamu dan kamar mandi, memastikan kelengkapan di dalam kamar, handle kebersihan publik area, handle report status kamar",5,11,Terverifikasi,Multi Sarana Utama Propertindo,JAWA BARAT,KOTA BANDUNG,JL. DR. JUNJUNAN NO. 154,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '43be1f0e-b279-448d-b448-5a53ec9c3ebd', 'title': 'Perhotelan'}]",['Diploma' 'Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a048752d-0ab0-4b09-8229-e471e8ab79b7,Store & Tenant,"Support Promosi Produk
Pelayanan Pelanggan
Display & Visual Merchandise
Pengelolaan Data & Laporan
Event Activation Support
Pengembangan dan Pembelajaran",5,11,Terverifikasi,Desa Wisata Indonesia,JAWA TENGAH,KAB. SEMARANG,"Jalan Soekarno Hatta Nomor 49, Lingkungan Ngemplak",https://wlkp-assets.kemnaker.go.id/companies/ada81cb9-5ccb-43fe-ae7f-e28defc50e8d/6903105c3cf42.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'e3668d6d-acab-4f65-8d20-262e73fe8f36', 'title': 'Manajemen Pemasaran'}
 {'id': 'e12302ac-c8dc-4d0a-90a7-402f6fafd27e', 'title': 'Manajemen Pemasaran/Marketing'}
 {'id': '9808ccda-82eb-47cd-a2e5-78d6baf95192', 'title': 'Pemasaran Digital'}
 {'id': '81ac3445-1d83-4fd1-a326-e3130c3b1ef1', 'title': 'Manajemen Administrasi'}]",['Diploma' 'Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a0448486-4ed0-4496-9f28-107ebc9f90c1,Waiter,"Pelayanan tamu di outlet banquet,restoran dan lounge.Job desk terdiri dari greeting,taking order,set up ruangan meeting,perawatan dan kebersihan equipment.Pelayanan juga meliputi untuk sarapan,makan siang,makan malam dan room service",5,11,Terverifikasi,Hotel Grand Zuri,SUMATERA BARAT,KOTA PADANG,Jl. M. Thamrin No. 27,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '43be1f0e-b279-448d-b448-5a53ec9c3ebd', 'title': 'Perhotelan'}]",['Diploma'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a0426e9c-bb93-4a0f-8a67-7712f7bf4cc8,JKTGC. Cargo Sales Intern,"1. Assist the team in cargo revenue and capacity planning for both domestic and international markets.
2. Assist in analyzing cargo capacity utilization and preparing reports to support operational efficiency.
3. Willing to do an on-site internship at Soekarno-Hatta International Airport area.",5,11,Terverifikasi,PT. Garuda Indonesia (Persero) Tbk,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,"Jl. Kebon Sirih No. 46 A Kel. Gambir, Kec. Gambir Jakarta Pusat",https://wlkp-assets.kemnaker.go.id/companies/7639c2e5-5cd2-4b7a-8a81-c1de9cf6cdba/68ec62a7eb5d0.jpeg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': '2fee5a6d-a685-4a85-911b-5aa7e4980851', 'title': 'Teknik Industri'}
 {'id': '95dd752e-e00f-4431-90bf-58bdd324a48f', 'title': 'Ilmu Komunikasi'}
 {'id': '655f7550-1c28-40b9-baf4-5c3d77946da6', 'title': 'Ilmu Hubungan Masyarakat'}
 {'id': '3c0b4125-d68a-45e6-a526-bada06be5075', 'title': 'Ilmu Hubungan Internasional'}]",['Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a0443f73-d8a9-4705-95e9-e7d7d0ed8360,Marketing Staff,"Melaksanakan program promosi baik di lapangan maupun secara daring.
Mempromosikan produk atau layanan perusahaan kepada target audiens
Merekap hasil penjualan dan membuat laporan kinerja secara rutin. 
Menyusun dokumen yang berkaitan dengan kegiatan pemasaran, seperti proposal dan laporan kunjungan.",5,11,Terverifikasi,Serim Indonesia,BANTEN,KAB. TANGERANG,Jl. Raya Legok,https://wlkp-assets.kemnaker.go.id/companies/8f61659c-b61a-42f5-aee6-6303b7034f39/621590d34e5fa.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': '81ac3445-1d83-4fd1-a326-e3130c3b1ef1', 'title': 'Manajemen Administrasi'}
 {'id': '68cab25f-4830-44a8-97f8-9c7a30b98ffc', 'title': 'Bisnis dan Manajemen Ritel'}]",['Diploma' 'Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a048cede-72a5-412f-b5de-509af8a6ef85,Magang Direktorat Penerbitan dan Fotografi,"Membantu dalam melaksanakan penyiapan perumusan dan pelaksanaan kebijakan teknis, penyiapan penyusunan norma, standar, prosedur, dan kriteria, penyiapan pemberian bimbingan teknis dan supervisi, serta pemantauan, analisis, evaluasi, dan pelaporan di bidang pemasaran dan komersialisasi penerbitan dan fotografi.",5,11,Terverifikasi,Deputi Bidang Kreativitas Media,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,"Jl. Letjen M.T. Haryono No.Kav. 47 48, RT.3/RW.3, Cikoko, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12770",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/dpMDLkCnENg13Go2sRudnja7BdHEQ283HiDGPYF3.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '9dfcaa37-a44b-4331-87ab-bd32dc1066cb', 'title': 'Desain Komunikasi Visual'}
 {'id': '18f1fc9e-e9d1-4855-9d42-d86edd8519b6', 'title': 'Multimedia'}
 {'id': '000f6e6c-87f9-4fae-bb7a-fbfa97ffb3b7', 'title': 'Teknologi Multimedia Broadcasting'}]",['Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a048d4e3-9adf-4b12-847f-f7c23e5218b8,Trainer Assistant,"- Assist in preparing training materials, presentations, and visual content for both online and onsite sessions.
- Support trainers during training sessions, including setup the presentation slide, and participant coordination.
- Help create and edit learning content such as videos, slides, and handouts.
- Collect feedback from training participants and assist in summarizing evaluation results.
- Coordinate logistics for training activities (venue, schedule, communication, etc.).
- Maintain training databases and update employee learning records.
- Collaborate with HR and Brand to ensure training content aligns with operational needs and brand standards.
- Provide creative ideas to make learning sessions more engaging , fun and effective",5,11,Terverifikasi,PT. Kurnia Ciptamoda Gemilang,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,"GRAND ITC PERMATA HIJAU KANTO SAPPHIRE NO. 33 KELURAHAN GROGOL UTARA, KECAMATAN KEBAYORAN LAMA, JAKSEL",https://wlkp-assets.kemnaker.go.id/companies/3941b033-93e1-4ceb-8681-33338e59149e/616935036e39c.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '3e1f167b-ac1f-4208-b1f7-ff2244791c64', 'title': 'Psikologi'}
 {'id': '1a5b76fb-aa41-453b-8fb7-1d7feb7a210c', 'title': 'Manajemen Pendidikan'}
 {'id': '2b71f694-79bb-4323-80c7-3d56de0e368b', 'title': 'Manajemen Retail'}
 {'id': '31266e15-132e-412e-bae5-60c31e2d3399', 'title': 'Pendidikan Matematika'}
 {'id': '3a0aa46f-fad2-4dd2-99b5-8164c69a12c0', 'title': 'Bisnis Manajemen Retail'}]",['Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a03a7437-644c-4317-b320-17abc6a78751,Konten Kreator,"- Membuat konsep, naskah, dan konten foto/video untuk media sosial.
- Mengelola kalender konten mingguan dan mengunggah sesuai jadwal.
- Melakukan editing foto/video dengan gaya visual sesuai branding perusahaan.
- Berkolaborasi dengan tim marketing dan KOL untuk mendukung kampanye promosi.",5,11,Terverifikasi,Kalimaya Alunna Indonesia,JAWA TENGAH,KAB. KLATEN,Perumda II Gergunung Gg. Anggrek No.62,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '9dfcaa37-a44b-4331-87ab-bd32dc1066cb', 'title': 'Desain Komunikasi Visual'}
 {'id': 'e90b7fe8-f4a5-4a1c-85f8-e929004b29e1', 'title': 'Desain Grafis'}
 {'id': 'bef61511-23f4-4602-96e5-1661680bf4de', 'title': 'Komunikasi Digital dan Media'}
 {'id': '36fb3242-37bc-421f-a9dd-09a4f37c7f86', 'title': 'Manajemen Informasi Komunikasi'}
 {'id': '246e6e8a-413d-4dff-9d82-161b6222f8d0', 'title': 'Ilmu Komputer'}]",['Diploma' 'Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a04a7ee7-c265-4cbf-a834-e144eff24b77,Social Media (Community),"Deskripsi Pekerjaan:
- Mengelola dan membangun interaksi dengan komunitas melalui media sosial.
- Membuat dan mempublikasikan konten yang relevan untuk meningkatkan engagement.
- Menanggapi komentar, pesan, dan diskusi komunitas secara aktif.
- Membantu pelaksanaan kampanye digital atau event komunitas.
- Berkolaborasi dengan tim kreatif dan marketing untuk ide konten.

Kualifikasi:
- Mahasiswa aktif atau lulusan baru dari jurusan Komunikasi, Marketing, atau sejenisnya.
- Aktif di media sosial dan memahami tren komunitas digital.
- Memiliki kemampuan komunikasi dan copywriting yang baik.
- Kreatif, proaktif, dan mampu bekerja dalam tim.",5,11,Terverifikasi,Kreasi Karya Bangsa,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,"Gedung Achilles, Lantai 3, Jalan Panjang nomor 29, Desa/Kelurahan Kedoya Selatan, Kec. Kebon
 Jeruk, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11520",https://wlkp-assets.kemnaker.go.id/companies/e0b88ec2-03d1-4e31-a840-1b023b2c3016/65a1092df2e61.jpeg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '95dd752e-e00f-4431-90bf-58bdd324a48f', 'title': 'Ilmu Komunikasi'}
 {'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': '0397cb69-3411-4c91-b3a1-defbe5932670', 'title': 'Manajemen & Produksi Film Video & TV'}
 {'id': '9dfcaa37-a44b-4331-87ab-bd32dc1066cb', 'title': 'Desain Komunikasi Visual'}]",['Diploma' 'Sarjana'],2.2,,['komunikasi'],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a052090f-005f-4cbb-854d-7b777d877646,Penelaah Teknis Kebijakan,"Menganalisis data terkait rencana, program, anggaran dan evaluasi pelaksanaan rencana, program, dan anggaran di Balai Besar GTK Provinsi D.I. Yogyakarta",5,11,Terverifikasi,Balai Besar GTK Provinsi D.I. Yogyakarta,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,"Jalan Kaliurang KM.6, Sambisari, Condong Catur, Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",https://maganghub.kemnaker.go.id/be/v1/storage/uploads/logo/2025/11/B9PvsdziYKjyvk3jbT608kE8pvhsWkJ5wtqsob9O.png,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'c13ae920-a48f-4a7c-8c89-2b286a7fc225', 'title': 'Akuntansi'}
 {'id': '702dfd8b-b5b8-40fb-843b-4d503451b314', 'title': 'Ekonomi'}
 {'id': '2f6440b7-d057-40e7-bce1-9a4cf73f441d', 'title': 'Manajemen'}
 {'id': 'a86f123a-2b95-4d24-b49d-174d3a639d91', 'title': 'Statistika'}
 {'id': 'e90b7fe8-f4a5-4a1c-85f8-e929004b29e1', 'title': 'Desain Grafis'}]",['Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a03e77de-a2d3-4fc2-b23b-f3d62e055d88,Foodcourt dan Outlet,Melayani transaksi penjualan makanan dan minuman,5,11,Terverifikasi,Kampung Coklat Blitar,JAWA TIMUR,KAB. BLITAR,Jalan Banteng Blorok No 18,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': 'dec01280-1d49-4d62-85ed-4eac35bb3e2b', 'title': 'Pariwisata'}
 {'id': 'dfabd486-b24e-402c-81c4-5758478fc5b7', 'title': 'Usaha Perjalanan Wisata'}
 {'id': 'b90f460e-502f-4477-8c42-3c5a949c33f9', 'title': 'Usaha Perjalanan Pariwisata'}
 {'id': 'e12302ac-c8dc-4d0a-90a7-402f6fafd27e', 'title': 'Manajemen Pemasaran/Marketing'}
 {'id': 'd3f1aee5-eb97-4b07-9029-557e1b03626b', 'title': 'Manajemen Pemasaran Pariwisata'}]",['Diploma' 'Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a0480b09-0e07-4a70-a692-817dde609807,Staf Operasional dan Produksi,"Staf Operasional dan Produksi bertanggung jawab penuh untuk mendukung kelancaran dan efisiensi seluruh proses produksi garmen atau produk jahit, mulai dari persiapan bahan baku hingga pengemasan produk jadi. Tugas utama posisi ini mencakup memastikan ketersediaan dan penyiapan material (kain, benang, aksesoris) sesuai spesifikasi pesanan, mengawasi alur kerja di lantai produksi (pemotongan, penjahitan, finishing), serta membantu mencapai target kuantitas dan kualitas produksi yang telah ditetapkan. Selain itu, staf ini bertanggung jawab untuk memelihara dan mengoperasikan mesin jahit atau peralatan produksi lainnya, melaksanakan kontrol kualitas pada setiap tahap, dan memastikan standar keselamatan kerja (K3) selalu dipatuhi di area produksi. Keakuratan dalam pencatatan inventaris bahan dan laporan progres produksi harian juga merupakan bagian krusial dari peran ini.",5,11,Terverifikasi,Wastrama Tenun Indonesia,SULAWESI BARAT,KAB. POLEWALI MANDAR,Jl. Lapangan Gasrat,https://wlkp-assets.kemnaker.go.id/companies/6118e846-2ecc-47f0-83fe-577d44809ae1/690aae77db506.jpeg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '1915e2c5-3216-45a4-9ccc-cf9e3aa5f46d', 'title': 'Bahasa Inggris Untuk Industri Pariwisata'}
 {'id': '0f2e8115-b368-4746-80ce-93c2c3718aaa', 'title': 'Desain Busana'}
 {'id': 'e5696ac7-9d6e-462f-a04e-ad8175f57291', 'title': 'Desain Produk'}
 {'id': '92f5f89b-dc4d-44ec-b562-f3f67116aa3a', 'title': 'Hubungan Internasional'}
 {'id': 'bef61511-23f4-4602-96e5-1661680bf4de', 'title': 'Komunikasi Digital dan Media'}]",['Diploma' 'Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a04a22e8-3364-47d1-a5dc-44f93bb89d53,Pengawas Lapangan,"Membantu mengawasi detail pekerjaan agar sesuai gambar
Membantu menterjemahkan hitungan teknik ke dalam pelaksanaan pekerjaan
Membantu mengevaluasi gambar teknik yang ada
Membantu merencanakan jadwal pekerjaan",5,11,Terverifikasi,Puja Perkasa,JAWA TENGAH,KAB. GROBOGAN,Jl. Pemuda RT. 004 RW.002 No. 25,https://wlkp-assets.kemnaker.go.id/companies/7c7ff1c5-ab01-42c0-a1d3-896d5c040cb1/690b02ca42435.jpg,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '8f14d618-ad7c-418a-8916-138eee37461e', 'title': 'Teknik Jalan Jembatan'}
 {'id': '128a2af2-1bcf-472a-9a20-fa295848ae56', 'title': 'Teknik Konstruksi Sipil'}
 {'id': 'a4cd875c-c20b-42d9-a4da-a634722d42b9', 'title': 'Teknik Sipil'}
 {'id': '6e35a591-66c9-416b-ae53-900b0fda487d', 'title': 'Teknik Rekayasa Infrastruktur dan Lingkungan'}
 {'id': 'd48b454d-c1ae-4eb8-ba47-4653ee8ed359', 'title': 'Teknik Perancangan Jalan dan Jembatan'}]",['Sarjana'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
a04ea63a-bf25-4dbb-8541-3852ef6d364c,Administrasi Perkantoran,"Tugas magang administrasi perkantoran mencakup kegiatan mendetail seperti mengelola dokumen dan arsip melalui penerimaan, pengarsipan, hingga distribusi surat masuk dan keluar; melakukan penginputan data rutin ke dalam perangkat lunak seperti Microsoft Office; membantu penyusunan dan penataan agenda kantor termasuk rapat atau pertemuan penting; membuat serta merekap berbagai laporan administratif dan keuangan; menyiapkan dan mendata kebutuhan alat tulis serta perlengkapan kantor; membuat draft surat dinas, notulensi, serta mendukung pelayanan administrasi harian seperti penggandaan berkas dan penanganan telepon; serta mendukung operasional kantor dengan memastikan dokumen dan laporan selalu sesuai prosedur, tertata, dan mudah diakses oleh bagian terkait.",5,11,Terverifikasi,PTnbh Universitas Brawijaya,JAWA TIMUR,KOTA MALANG,JL. VETERAN,,,,2025-11-06 00:00:00,2025-11-14 23:59:59,2025-11-24 00:00:00,2026-05-23 23:59:59,"[{'id': '44c12a8c-7a88-47ea-87fb-0e7202a1390d', 'title': 'Administrasi'}]",['Diploma'],2.2,,[],0.0,False,0.0,0.07850608027292291,0.298469387755102,0.07539509360560498,714
